Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CouncilCount,Price_per_sqm
Heidelberg Heights,478 Waterdale Rd,8,h,770000.0,VB,Miles,19/11/2016,10.5,3081.0,8.0,4.0,4.0,638.0,115.0,1960.0,Abbotsford,-37.7426,145.048,Eastern Metropolitan,2947.0,627,1022.5763612217795
Heidelberg Heights,498 Waterdale Rd,3,h,950000.0,S,Miles,19/11/2016,10.5,3081.0,3.0,1.0,2.0,800.0,118.0,1960.0,Abbotsford,-37.7406,145.0483,Eastern Metropolitan,2947.0,627,1034.8583877995643
Heidelberg Heights,13 Altona St,4,h,856000.0,S,Miles,22/08/2016,10.5,3081.0,4.0,1.0,2.0,722.0,208.0,1975.0,Abbotsford,-37.7477,145.0565,Eastern Metropolitan,2947.0,627,920.4301075268817
Heidelberg Heights,3/17 Burns Ct,3,h,600000.0,VB,Fletchers,22/08/2016,10.5,3081.0,3.0,2.0,2.0,251.0,200.0,2012.0,Abbotsford,-37.7358,145.0559,Eastern Metropolitan,2947.0,627,1330.3769401330378
Heidelberg Heights,39 McEwan Rd,2,h,1060000.0,S,Miles,25/02/2017,10.5,3081.0,2.0,1.0,0.0,837.0,192.0,1950.0,Abbotsford,-37.7389,145.053,Eastern Metropolitan,2947.0,627,1030.1263362487853
Heidelberg Heights,4 Sackville St,3,h,850000.0,S,Barry,25/02/2017,10.5,3081.0,3.0,1.0,1.0,590.0,120.0,1930.0,Abbotsford,-37.7483,145.0479,Eastern Metropolitan,2947.0,627,1197.1830985915492
Heidelberg Heights,92A Southern Rd,2,h,510000.0,SP,Barry,25/02/2017,10.5,3081.0,2.0,1.0,2.0,244.0,200.0,2012.0,Abbotsford,-37.7421,145.0491,Eastern Metropolitan,2947.0,627,1148.6486486486488
Heidelberg Heights,7 Thames St,3,h,1100000.0,SP,Miles,25/02/2017,10.5,3081.0,3.0,1.0,0.0,613.0,85.0,1925.0,Abbotsford,-37.7532,145.0554,Eastern Metropolitan,2947.0,627,1575.9312320916906
Heidelberg Heights,484 Waterdale Rd,3,h,915000.0,S,Miles,25/02/2017,10.5,3081.0,3.0,1.0,1.0,748.0,101.0,1950.0,Abbotsford,-37.7416,145.0481,Eastern Metropolitan,2947.0,627,1077.73851590106
Heidelberg Heights,522 Waterdale Rd,2,h,526000.0,S,Barry,27/06/2016,10.5,3081.0,2.0,1.0,1.0,310.0,95.0,1994.0,Abbotsford,-37.7389,145.0486,Eastern Metropolitan,2947.0,627,1298.7654320987654
Heidelberg Heights,23 Dougharty Rd,2,h,570000.0,S,Haughton,27/11/2016,10.5,3081.0,2.0,1.0,3.0,428.0,84.0,1950.0,Abbotsford,-37.7355,145.0573,Eastern Metropolitan,2947.0,627,1113.28125
Heidelberg Heights,13 Glover St,3,h,550000.0,VB,Purplebricks,27/11/2016,10.5,3081.0,3.0,1.0,1.0,420.0,90.0,1960.0,Abbotsford,-37.7363,145.0506,Eastern Metropolitan,2947.0,627,1078.4313725490197
Heidelberg Heights,3/47 Southern Rd,2,h,510000.0,SP,Fletchers,27/11/2016,10.5,3081.0,2.0,1.0,1.0,174.0,200.0,1980.0,Abbotsford,-37.7433,145.0545,Eastern Metropolitan,2947.0,627,1363.6363636363637
Heidelberg Heights,96 Lloyd St,2,h,590000.0,S,Miles,28/05/2016,10.5,3081.0,2.0,1.0,2.0,586.0,80.0,1955.0,Abbotsford,-37.7435,145.0486,Eastern Metropolitan,2947.0,627,885.8858858858858
Heidelberg Heights,146 Porter Rd,2,h,920000.0,S,Barry,28/05/2016,10.5,3081.0,2.0,1.0,3.0,932.0,97.0,1950.0,Abbotsford,-37.7333,145.0588,Eastern Metropolitan,2947.0,627,894.0719144800778
Heidelberg Heights,26 Southern Rd,2,h,460000.0,VB,Nelson,28/05/2016,10.5,3081.0,2.0,1.0,2.0,508.0,79.0,1955.0,Abbotsford,-37.7428,145.0557,Eastern Metropolitan,2947.0,627,783.6456558773424
Heidelberg Heights,50 Swanston St,3,h,662500.0,S,Coventry,28/05/2016,10.5,3081.0,3.0,1.0,4.0,552.0,90.0,1955.0,Abbotsford,-37.7379,145.0514,Eastern Metropolitan,2947.0,627,1031.9314641744547
Heidelberg Heights,11 Sackville St,4,h,1000500.0,S,Miles,30/07/2016,10.5,3081.0,4.0,2.0,1.0,592.0,191.0,1950.0,Abbotsford,-37.7478,145.0477,Eastern Metropolitan,2947.0,627,1277.7777777777778
Heidelberg Heights,470 Waterdale Rd,3,h,631000.0,S,Barry,30/07/2016,10.5,3081.0,3.0,1.0,1.0,596.0,99.0,1960.0,Abbotsford,-37.7432,145.0479,Eastern Metropolitan,2947.0,627,907.9136690647482
Heidelberg Heights,53 Lloyd St,2,h,910000.0,S,Haughton,6/05/2017,10.5,3081.0,2.0,1.0,2.0,733.0,161.0,1960.0,Abbotsford,-37.7442,145.0528,Eastern Metropolitan,2947.0,627,1017.8970917225951
Heidelberg Heights,14 Shelley St,2,h,665000.0,S,Jellis,6/05/2017,10.5,3081.0,2.0,1.0,1.0,263.0,84.0,1992.0,Abbotsford,-37.7428,145.0511,Eastern Metropolitan,2947.0,627,1916.4265129682997
Heidelberg Heights,1 Shelley St,4,h,706000.0,SP,Nelson,8/04/2017,10.5,3081.0,4.0,1.0,2.0,374.0,113.0,1940.0,Abbotsford,-37.7437,145.0506,Eastern Metropolitan,2947.0,627,1449.6919917864477
Heidelberg Heights,18 Francis St,2,h,780000.0,S,Barry,20/05/2017,10.5,3081.0,2.0,1.0,1.0,433.0,84.0,1950.0,Abbotsford,-37.7521,145.0516,Eastern Metropolitan,2947.0,627,1508.7040618955511
Heidelberg Heights,96 Southern Rd,3,h,805000.0,S,Barry,20/05/2017,10.5,3081.0,3.0,1.0,0.0,592.0,130.0,1950.0,Abbotsford,-37.7421,145.0487,Eastern Metropolitan,2947.0,627,1114.9584487534626
Heidelberg Heights,18 Swanston St,2,h,690000.0,VB,Barry,20/05/2017,10.5,3081.0,2.0,1.0,0.0,563.0,90.0,1955.0,Abbotsford,-37.7383,145.0555,Eastern Metropolitan,2947.0,627,1056.6615620214395
Heidelberg Heights,23 Flinders St,2,h,682000.0,S,Barry,22/04/2017,10.5,3081.0,2.0,1.0,0.0,341.0,95.0,1950.0,Abbotsford,-37.7366,145.0509,Eastern Metropolitan,2947.0,627,1564.2201834862385
Heidelberg Heights,79 Outhwaite Rd,3,h,657000.0,S,Jellis,22/04/2017,10.5,3081.0,3.0,1.0,1.0,317.0,95.0,1950.0,Abbotsford,-37.7397,145.0513,Eastern Metropolitan,2947.0,627,1594.6601941747572
Heidelberg Heights,3 Dougharty Rd,3,h,790000.0,S,Miles,1/07/2017,8.8,3081.0,3.0,2.0,1.0,458.0,84.0,1950.0,Abbotsford,-37.73569000000001,145.05913,Eastern Metropolitan,2947.0,627,1457.5645756457563
Heidelberg Heights,55 McEwan Rd,2,h,780000.0,VB,Barry,1/07/2017,8.8,3081.0,2.0,1.0,1.0,588.0,120.0,1930.0,Abbotsford,-37.73764,145.05323,Eastern Metropolitan,2947.0,627,1101.6949152542372
Heidelberg Heights,79 Bamfield Rd,3,h,885000.0,VB,Miles,3/06/2017,8.8,3081.0,3.0,1.0,1.0,592.0,125.0,1960.0,Abbotsford,-37.73736,145.05603,Eastern Metropolitan,2947.0,627,1234.3096234309623
Heidelberg Heights,1/5 Glover St,3,h,590000.0,S,Victory,17/06/2017,8.8,3081.0,3.0,1.0,2.0,290.0,105.0,1950.0,Abbotsford,-37.7368,145.05048,Eastern Metropolitan,2947.0,627,1493.6708860759493
Heidelberg Heights,31 Collins St,3,h,800000.0,S,Barry,27/05/2017,8.8,3081.0,3.0,1.0,0.0,583.0,92.5,1945.0,Abbotsford,-37.73752,145.05228,Eastern Metropolitan,2947.0,627,1184.3079200592153
Heidelberg Heights,67 McEwan Rd,3,h,1010000.0,S,Haughton,27/05/2017,8.8,3081.0,3.0,1.0,2.0,648.0,115.0,1960.0,Abbotsford,-37.73658,145.05341,Eastern Metropolitan,2947.0,627,1323.7221494102228
Heidelberg Heights,21 Eden St,2,h,650000.0,PI,Barry,12/08/2017,8.8,3081.0,2.0,1.0,0.0,683.0,208.0,1950.0,Abbotsford,-37.75022,145.04778000000005,Eastern Metropolitan,2947.0,627,729.5173961840628
Heidelberg Heights,23 Eden St,3,h,680000.0,S,Barry,12/08/2017,8.8,3081.0,3.0,1.0,0.0,544.0,79.0,1955.0,Abbotsford,-37.75024000000001,145.04798,Eastern Metropolitan,2947.0,627,1091.4927768860352
Heidelberg Heights,97 Edwin St,4,h,1645000.0,PI,Fletchers,12/08/2017,8.8,3081.0,4.0,2.0,4.0,596.0,120.0,1930.0,Abbotsford,-37.75008,145.05051,Eastern Metropolitan,2947.0,627,2297.486033519553
Heidelberg Heights,396 Waterdale Rd,3,h,697500.0,PI,Nelson,12/08/2017,8.8,3081.0,3.0,1.0,1.0,430.0,84.0,1950.0,Abbotsford,-37.74962,145.04658,Eastern Metropolitan,2947.0,627,1357.0038910505837
Heidelberg Heights,564 Waterdale Rd,3,h,810000.0,S,Ray,12/08/2017,8.8,3081.0,3.0,1.0,3.0,619.0,85.0,1940.0,Abbotsford,-37.73586,145.04908,Eastern Metropolitan,2947.0,627,1150.5681818181818
Heidelberg Heights,42 Swanston St,3,h,811000.0,S,Miles,9/09/2017,8.8,3081.0,3.0,1.0,1.0,586.0,134.0,1955.0,Abbotsford,-37.73799,145.0522,Eastern Metropolitan,2947.0,627,1126.388888888889
Heidelberg Heights,219 Waiora Rd,3,h,915000.0,S,hockingstuart,23/09/2017,8.8,3081.0,3.0,2.0,2.0,604.0,78.0,1950.0,Abbotsford,-37.73098,145.06043,Eastern Metropolitan,2947.0,627,1341.642228739003
Heidelberg West,3a Katoomba Ct,5,h,765000.0,S,Nelson,3/09/2016,9.4,3081.0,3.0,2.0,2.0,415.0,85.0,1960.0,Abbotsford,-37.7354,145.0381,Eastern Metropolitan,2674.0,627,1530.0
Heidelberg West,23 Redwood St,3,h,691000.0,S,Haughton,3/09/2016,9.4,3081.0,2.0,1.0,2.0,624.0,86.0,1965.0,Abbotsford,-37.7456,145.0397,Eastern Metropolitan,2674.0,627,973.2394366197183
Heidelberg West,73 Pacific Dr,3,h,560000.0,SP,William,3/12/2016,9.4,3081.0,3.0,1.0,1.0,523.0,87.0,1960.0,Abbotsford,-37.7369,145.0376,Eastern Metropolitan,2674.0,627,918.0327868852459
Heidelberg West,11 Wewak Pde,2,h,735000.0,SP,Miles,3/12/2016,9.4,3081.0,2.0,1.0,3.0,602.0,107.0,1950.0,Abbotsford,-37.7455,145.0452,Eastern Metropolitan,2674.0,627,1036.6713681241185
Heidelberg West,1 Goodenough Ct,3,h,830000.0,S,Barry,4/03/2017,9.4,3081.0,3.0,2.0,0.0,643.0,88.0,1950.0,Abbotsford,-37.737,145.0364,Eastern Metropolitan,2674.0,627,1135.4309165526677
Heidelberg West,62 Ramu Pde,3,h,330000.0,S,Barry,4/06/2016,9.4,3081.0,3.0,1.0,1.0,468.0,81.0,1960.0,Abbotsford,-37.7357,145.0413,Eastern Metropolitan,2674.0,627,601.0928961748634
Heidelberg West,335 Liberty Pde,1,h,405000.0,S,Nelson,6/08/2016,9.4,3081.0,1.0,1.0,2.0,374.0,115.96,1960.0,Abbotsford,-37.7359,145.03799999999995,Eastern Metropolitan,2674.0,627,826.5980896399707
Heidelberg West,59 Alamein Rd,3,h,532000.0,S,Miles,7/11/2016,9.4,3081.0,3.0,1.0,1.0,390.0,86.0,1955.0,Abbotsford,-37.7369,145.0422,Eastern Metropolitan,2674.0,627,1117.6470588235295
Heidelberg West,15 Derna St,3,h,740000.0,S,Barry,7/11/2016,9.4,3081.0,3.0,2.0,1.0,627.0,86.0,1960.0,Abbotsford,-37.747,145.0402,Eastern Metropolitan,2674.0,627,1037.8681626928471
Heidelberg West,8 Blackwood Pde,2,h,686000.0,S,Nelson,8/10/2016,9.4,3081.0,2.0,1.0,2.0,650.0,99.0,1960.0,Abbotsford,-37.7446,145.0404,Eastern Metropolitan,2674.0,627,915.8878504672897
Heidelberg West,253 Liberty Pde,2,h,501500.0,S,Nelson,8/10/2016,9.4,3081.0,2.0,1.0,2.0,538.0,87.0,1960.0,Abbotsford,-37.7405,145.0365,Eastern Metropolitan,2674.0,627,802.4
Heidelberg West,365 Liberty Pde,3,h,525500.0,S,Nelson,8/10/2016,9.4,3081.0,3.0,1.0,1.0,605.0,107.0,1965.0,Abbotsford,-37.7344,145.0404,Eastern Metropolitan,2674.0,627,738.061797752809
Heidelberg West,6 Midway St,3,h,525000.0,S,Miles,10/12/2016,9.4,3081.0,3.0,1.0,2.0,192.0,111.0,1970.0,Abbotsford,-37.7409,145.0398,Eastern Metropolitan,2674.0,627,1732.6732673267327
Heidelberg West,21 Pacific Dr,3,h,710000.0,S,William,10/12/2016,9.4,3081.0,3.0,1.0,1.0,594.0,107.0,1950.0,Abbotsford,-37.7385,145.0409,Eastern Metropolitan,2674.0,627,1012.8388017118402
Heidelberg West,250 Oriel Rd,3,h,808000.0,S,Barry,11/02/2017,9.4,3081.0,3.0,1.0,0.0,649.0,99.0,1960.0,Abbotsford,-37.7386,145.0441,Eastern Metropolitan,2674.0,627,1080.2139037433155
Heidelberg West,290 Oriel Rd,3,h,652000.0,S,Barry,11/02/2017,9.4,3081.0,3.0,1.0,0.0,589.0,95.0,1950.0,Abbotsford,-37.7356,145.0448,Eastern Metropolitan,2674.0,627,953.2163742690059
Heidelberg West,35 Carbeena Pde,2,h,515500.0,S,Barry,12/11/2016,9.4,3081.0,2.0,1.0,1.0,331.0,111.0,1960.0,Abbotsford,-37.7441,145.0379,Eastern Metropolitan,2674.0,627,1166.289592760181
Heidelberg West,186 Oriel Rd,3,h,800000.0,S,Haughton,12/11/2016,9.4,3081.0,3.0,1.0,3.0,633.0,88.0,1950.0,Abbotsford,-37.746,145.0422,Eastern Metropolitan,2674.0,627,1109.5700416088766
Heidelberg West,12 Corvette St,2,h,450000.0,S,Haughton,14/05/2016,9.4,3081.0,2.0,1.0,2.0,418.0,85.0,1960.0,Abbotsford,-37.7392,145.0425,Eastern Metropolitan,2674.0,627,894.6322067594433
Heidelberg West,5 Pacific Dr,3,h,605000.0,PI,Haughton,14/05/2016,9.4,3081.0,1.0,2.0,4.0,0.0,111.0,1970.0,Abbotsford,-37.7391,145.0427,Eastern Metropolitan,2674.0,627,5450.45045045045
Heidelberg West,23 Catalina St,2,h,620000.0,PI,Ray,16/04/2016,9.4,3081.0,2.0,1.0,2.0,668.0,88.0,1950.0,Abbotsford,-37.7389,145.0393,Eastern Metropolitan,2674.0,627,820.1058201058202
Heidelberg West,2 Pandanus Ct,2,h,497500.0,SP,Miles,16/04/2016,9.4,3081.0,2.0,1.0,2.0,708.0,88.0,1970.0,Abbotsford,-37.7443,145.0454,Eastern Metropolitan,2674.0,627,625.0
Heidelberg West,163 Dougharty Rd,2,h,440500.0,S,hockingstuart,16/07/2016,9.4,3081.0,2.0,1.0,1.0,368.0,81.0,1955.0,Abbotsford,-37.7341,145.0434,Eastern Metropolitan,2674.0,627,981.0690423162583
Heidelberg West,29 Morotai Pde,4,h,758000.0,S,Miles,17/09/2016,9.4,3081.0,4.0,1.0,1.0,632.0,152.0,1955.0,Abbotsford,-37.7466,145.0428,Eastern Metropolitan,2674.0,627,966.8367346938776
Heidelberg West,138 Outhwaite Rd,3,h,690500.0,S,Ray,17/09/2016,9.4,3081.0,3.0,1.0,2.0,605.0,18.0,1965.0,Abbotsford,-37.7386,145.0447,Eastern Metropolitan,2674.0,627,1108.346709470305
Heidelberg West,19 Derna St,2,h,752000.0,S,Barry,18/03/2017,9.4,3081.0,2.0,1.0,0.0,627.0,86.0,1960.0,Abbotsford,-37.7469,145.0399,Eastern Metropolitan,2674.0,627,1054.6984572230015
Heidelberg West,6 Pandanus Ct,2,h,777000.0,S,Barry,18/03/2017,9.4,3081.0,2.0,1.0,0.0,649.0,99.0,1960.0,Abbotsford,-37.7443,145.0452,Eastern Metropolitan,2674.0,627,1038.7700534759358
Heidelberg West,109 Ramu Pde,2,h,680000.0,PI,C21,18/03/2017,9.4,3081.0,2.0,1.0,1.0,591.0,99.0,1950.0,Abbotsford,-37.7385,145.0387,Eastern Metropolitan,2674.0,627,985.5072463768116
Heidelberg West,523 Waterdale Rd,3,h,480000.0,PI,Ray,18/06/2016,9.4,3081.0,3.0,1.0,1.0,338.0,13.0,1980.0,Abbotsford,-37.739,145.0481,Eastern Metropolitan,2674.0,627,1367.5213675213674
Heidelberg West,5 Barce Pl,4,h,715000.0,S,Barry,19/11/2016,9.4,3081.0,4.0,2.0,2.0,521.0,196.0,1990.0,Abbotsford,-37.738,145.0374,Eastern Metropolitan,2674.0,627,997.21059972106
Heidelberg West,23 Morotai Pde,2,h,520000.0,VB,Nelson,22/05/2016,9.4,3081.0,2.0,1.0,2.0,594.0,107.0,1950.0,Abbotsford,-37.7471,145.0427,Eastern Metropolitan,2674.0,627,741.7974322396576
Heidelberg West,5 Mulberry Pde,3,h,646250.0,S,Ray,22/05/2016,9.4,3081.0,3.0,1.0,2.0,616.0,18.0,1965.0,Abbotsford,-37.747,145.0389,Eastern Metropolitan,2674.0,627,1019.3217665615142
Heidelberg West,16 Achilles St,3,h,1375000.0,PI,Ray,23/04/2016,9.4,3081.0,3.0,1.0,1.0,368.0,106.0,1960.0,Abbotsford,-37.7344,145.04399999999995,Eastern Metropolitan,2674.0,627,2900.84388185654
Heidelberg West,111 Ramu Pde,3,h,722000.0,S,Miles,25/02/2017,9.4,3081.0,3.0,1.0,2.0,593.0,99.0,1950.0,Abbotsford,-37.7386,145.0387,Eastern Metropolitan,2674.0,627,1043.3526011560693
Heidelberg West,187 Southern Rd,2,h,715000.0,S,Haughton,25/02/2017,9.4,3081.0,2.0,1.0,3.0,609.0,18.0,1965.0,Abbotsford,-37.7415,145.0391,Eastern Metropolitan,2674.0,627,1140.3508771929824
Heidelberg West,22 Redwood St,1,h,636000.0,S,Barry,26/07/2016,9.4,3081.0,1.0,1.0,1.0,588.0,99.0,1950.0,Abbotsford,-37.7454,145.0397,Eastern Metropolitan,2674.0,627,925.764192139738
Heidelberg West,116 Southern Rd,2,h,590000.0,S,Nelson,27/06/2016,9.4,3081.0,2.0,1.0,2.0,586.0,99.0,1950.0,Abbotsford,-37.7418,145.0464,Eastern Metropolitan,2674.0,627,861.3138686131387
Heidelberg West,17 Blackwood Pde,4,h,820000.0,S,Fletchers,27/11/2016,9.4,3081.0,4.0,2.0,2.0,608.0,18.0,1965.0,Abbotsford,-37.7437,145.0402,Eastern Metropolitan,2674.0,627,1309.9041533546326
Heidelberg West,22 Kokoda St,2,h,725000.0,S,Haughton,27/11/2016,9.4,3081.0,2.0,1.0,3.0,632.0,77.0,1960.0,Abbotsford,-37.7443,145.0462,Eastern Metropolitan,2674.0,627,1022.5669957686883
Heidelberg West,296 Oriel Rd,2,h,705000.0,S,Miles,27/11/2016,9.4,3081.0,2.0,1.0,1.0,583.0,99.0,1950.0,Abbotsford,-37.7352,145.0449,Eastern Metropolitan,2674.0,627,1033.724340175953
Heidelberg West,190 Southern Rd,3,h,710000.0,S,Haughton,27/11/2016,9.4,3081.0,3.0,2.0,4.0,1.0,111.0,1970.0,Abbotsford,-37.7411,145.0394,Eastern Metropolitan,2674.0,627,6339.285714285715
Heidelberg West,18 Achilles St,2,h,415000.0,SP,Ray,28/05/2016,9.4,3081.0,2.0,1.0,1.0,422.0,109.0,1960.0,Abbotsford,-37.7343,145.04399999999995,Eastern Metropolitan,2674.0,627,781.5442561205273
Heidelberg West,37 Alamein Rd,3,h,392000.0,S,Barry,28/05/2016,9.4,3081.0,3.0,1.0,2.0,372.0,106.0,1955.0,Abbotsford,-37.7383,145.0414,Eastern Metropolitan,2674.0,627,820.0836820083682
Heidelberg West,9 Ambon Ct,3,h,961000.0,S,Nelson,28/05/2016,9.4,3081.0,3.0,1.0,2.0,1179.0,88.0,1967.0,Abbotsford,-37.7411,145.0468,Eastern Metropolitan,2674.0,627,758.4846093133386
Heidelberg West,257 Liberty Pde,3,h,507000.0,PI,Nelson,28/05/2016,9.4,3081.0,3.0,1.0,1.0,536.0,87.0,1960.0,Abbotsford,-37.7403,145.0365,Eastern Metropolitan,2674.0,627,813.8041733547351
Heidelberg West,262 Liberty Pde,3,h,465000.0,S,Ray,28/08/2016,9.4,3081.0,2.0,1.0,1.0,413.0,85.0,1960.0,Abbotsford,-37.7399,145.0369,Eastern Metropolitan,2674.0,627,933.7349397590361
Heidelberg West,131 Outhwaite Rd,3,h,675000.0,SP,Ray,28/08/2016,9.4,3081.0,3.0,1.0,2.0,665.0,88.0,1950.0,Abbotsford,-37.739,145.0451,Eastern Metropolitan,2674.0,627,896.4143426294821
Heidelberg West,3 Leyte Pde,3,h,880000.0,S,Haughton,6/05/2017,9.4,3081.0,3.0,1.0,2.0,689.0,88.0,1950.0,Abbotsford,-37.7382,145.0451,Eastern Metropolitan,2674.0,627,1132.5611325611326
Heidelberg West,330 Liberty Pde,3,h,687000.0,S,Haughton,6/05/2017,9.4,3081.0,3.0,1.0,2.0,489.0,75.0,1955.0,Abbotsford,-37.7364,145.0379,Eastern Metropolitan,2674.0,627,1218.0851063829787
Heidelberg West,316 Liberty Pde,2,h,650000.0,S,Haughton,8/04/2017,9.4,3081.0,2.0,1.0,2.0,465.0,81.0,1960.0,Abbotsford,-37.7369,145.0371,Eastern Metropolitan,2674.0,627,1190.4761904761904
Heidelberg West,25 Mulberry Pde,3,h,855000.0,S,Barry,8/04/2017,9.4,3081.0,3.0,1.0,2.0,658.0,99.0,1960.0,Abbotsford,-37.7445,145.0386,Eastern Metropolitan,2674.0,627,1129.4583883751652
Heidelberg West,6 Normanby Ct,2,h,613000.0,S,Barry,13/05/2017,9.4,3081.0,2.0,1.0,0.0,391.0,74.0,1960.0,Abbotsford,-37.7349,145.0398,Eastern Metropolitan,2674.0,627,1318.279569892473
Heidelberg West,373 Liberty Pde,3,h,640000.0,S,hockingstuart,20/05/2017,9.4,3081.0,3.0,1.0,2.0,476.0,200.0,1956.0,Abbotsford,-37.7339,145.0405,Eastern Metropolitan,2674.0,627,946.7455621301775
Heidelberg West,8 Malahang Pde,1,h,442000.0,S,Barry,20/05/2017,9.4,3081.0,1.0,1.0,0.0,290.0,111.0,2000.0,Abbotsford,-37.7434,145.0468,Eastern Metropolitan,2674.0,627,1102.2443890274315
Heidelberg West,1 Normanby Ct,3,h,810000.0,S,Barry,22/04/2017,9.4,3081.0,3.0,2.0,0.0,747.0,88.0,1960.0,Abbotsford,-37.7348,145.0402,Eastern Metropolitan,2674.0,627,970.0598802395209
Heidelberg West,171 Southern Rd,3,h,950000.0,S,William,22/04/2017,9.4,3081.0,3.0,1.0,3.0,695.0,88.0,1950.0,Abbotsford,-37.7416,145.0406,Eastern Metropolitan,2674.0,627,1213.2822477650063
Heidelberg West,15 Tarakan St,4,h,725000.0,S,Miles,29/04/2017,9.4,3081.0,4.0,1.0,2.0,585.0,99.0,1950.0,Abbotsford,-37.7469,145.0448,Eastern Metropolitan,2674.0,627,1059.9415204678362
Heidelberg West,1 Bardia St,3,h,726500.0,S,William,1/07/2017,8.8,3081.0,3.0,1.0,0.0,593.0,95.0,1950.0,Abbotsford,-37.7482,145.04073,Eastern Metropolitan,2674.0,627,1055.9593023255813
Heidelberg West,1 Ebony Pde,3,h,710000.0,S,William,1/07/2017,8.8,3081.0,3.0,1.0,1.0,577.0,95.0,1950.0,Abbotsford,-37.74307,145.0399,Eastern Metropolitan,2674.0,627,1056.547619047619
Heidelberg West,129 Outhwaite Rd,2,h,875000.0,SP,Haughton,24/06/2017,8.8,3081.0,2.0,1.0,3.0,671.0,88.0,1950.0,Abbotsford,-37.73902,145.04529,Eastern Metropolitan,2674.0,627,1152.832674571805
Heidelberg West,312 Liberty Pde,3,h,605000.0,S,Haughton,27/05/2017,8.8,3081.0,3.0,1.0,2.0,377.0,115.96,1960.0,Abbotsford,-37.73712,145.0369,Eastern Metropolitan,2674.0,627,1227.2801038623825
Heidelberg West,314 Liberty Pde,3,h,580000.0,S,Haughton,27/05/2017,8.8,3081.0,3.0,1.0,2.0,429.0,109.0,1950.0,Abbotsford,-37.73704,145.03697,Eastern Metropolitan,2674.0,627,1078.0669144981412
Heidelberg West,581 Waterdale Rd,2,h,532000.0,S,Ray,27/05/2017,8.8,3081.0,2.0,2.0,1.0,220.0,111.0,1970.0,Abbotsford,-37.73549000000001,145.0487,Eastern Metropolitan,2674.0,627,1607.250755287009
Heidelberg West,12 Achilles St,3,h,575500.0,S,Miles,8/07/2017,8.8,3081.0,3.0,1.0,1.0,436.0,109.0,1950.0,Abbotsford,-37.73459,145.04394,Eastern Metropolitan,2674.0,627,1055.9633027522937
Heidelberg West,37 Buna St,3,h,600000.0,VB,Haughton,8/07/2017,8.8,3081.0,3.0,1.0,2.0,481.0,200.0,1956.0,Abbotsford,-37.73597,145.03916,Eastern Metropolitan,2674.0,627,881.0572687224669
Heidelberg West,54 Alamein Rd,2,h,580000.0,S,Harcourts,15/07/2017,8.8,3081.0,2.0,1.0,2.0,498.0,75.0,1955.0,Abbotsford,-37.73759,145.04236,Eastern Metropolitan,2674.0,627,1012.2164048865619
Heidelberg West,2 Maple Ct,2,h,820000.0,VB,Barry,15/07/2017,8.8,3081.0,2.0,1.0,1.0,721.0,88.0,1970.0,Abbotsford,-37.74371,145.04161000000005,Eastern Metropolitan,2674.0,627,1013.5970333745364
Heidelberg West,26 Bardia St,2,h,735000.0,S,Harcourts,22/07/2017,8.8,3081.0,2.0,1.0,4.0,600.0,107.0,1950.0,Abbotsford,-37.74798,145.03765,Eastern Metropolitan,2674.0,627,1039.6039603960396
Heidelberg West,254 Liberty Pde,4,h,590000.0,S,Haughton,22/07/2017,8.8,3081.0,4.0,2.0,2.0,409.0,85.0,1960.0,Abbotsford,-37.74033,145.03696000000005,Eastern Metropolitan,2674.0,627,1194.331983805668
Heidelberg West,122 Altona St,3,h,846000.0,S,Ray,16/09/2017,8.8,3081.0,3.0,2.0,2.0,605.0,18.0,1965.0,Abbotsford,-37.74591,145.04449,Eastern Metropolitan,2674.0,627,1357.9454253611557
Heidelberg West,81 Ramu Pde,3,h,520000.0,S,William,26/08/2017,8.8,3081.0,3.0,1.0,1.0,466.0,81.0,1960.0,Abbotsford,-37.73629,145.04017,Eastern Metropolitan,2674.0,627,950.6398537477148
Ivanhoe,14 Tate St,4,h,1601000.0,S,Nelson,3/12/2016,7.9,3079.0,4.0,3.0,2.0,610.0,315.0,1980.0,Abbotsford,-37.7662,145.04,Eastern Metropolitan,5549.0,627,1730.8108108108108
Ivanhoe,20 Green St,4,h,2265000.0,S,Miles,4/03/2017,7.9,3079.0,4.0,2.0,2.0,925.0,208.0,1925.0,Abbotsford,-37.7652,145.041,Eastern Metropolitan,5549.0,627,1999.117387466902
Ivanhoe,4 Linton St,3,h,1680000.0,VB,Miles,4/03/2017,7.9,3079.0,3.0,2.0,2.0,665.0,232.0,1950.0,Abbotsford,-37.7714,145.0455,Eastern Metropolitan,5549.0,627,1872.9096989966556
Ivanhoe,33 Thoresby Gr,4,h,2350000.0,S,Nelson,4/03/2017,7.9,3079.0,4.0,2.0,2.0,638.0,306.0,1936.0,Abbotsford,-37.7641,145.0501,Eastern Metropolitan,5549.0,627,2489.406779661017
Ivanhoe,7 Robbins St,3,h,1340000.0,S,Miles,7/05/2016,7.9,3079.0,2.0,1.0,1.0,571.0,130.0,1930.0,Abbotsford,-37.7614,145.0433,Eastern Metropolitan,5549.0,627,1911.554921540656
